Date,Time,Average Temp,Average Light,Average Sound,CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count,IsOccupied
12/23/2017,0:58:16,25.3775,0,0.06,-0.126923077,0,0,0,1
12/23/2017,0:58:47,25.3625,0,0.06,-0.161538462,0,0,0,1
12/23/2017,0:59:17,25.36,0,0.06,-0.192307692,0,0,0,1
12/23/2017,0:59:48,25.33,0,0.0625,-0.219230769,0,0,0,1
12/23/2017,1:00:19,25.3475,0,0.065,-0.196153846,0,0,0,1
12/23/2017,1:00:49,25.3625,0,0.06,-0.219230769,0,0,0,1
12/23/2017,1:01:20,25.33,0,0.06,-0.238461538,0,0,0,1
12/23/2017,1:01:50,25.3625,0,0.0625,-0.207692308,0,0,0,1
12/23/2017,1:02:21,25.3275,0,0.06,-0.223076923,0,0,0,1
12/23/2017,1:02:52,25.33,0,0.06,-0.234615385,0,0,0,1
12/23/2017,1:03:22,25.33,0,0.06,-0.242307692,0,0,0,1
12/23/2017,1:03:53,25.3475,0,0.06,-0.246153846,0,0,0,1
12/23/2017,1:04:24,25.3475,0,0.0575,-0.246153846,0,0,0,1
12/23/2017,1:04:54,25.33,0,0.0575,-0.242307692,0,0,0,1
12/23/2017,1:05:25,25.33,0,0.06,-0.234615385,0,0,0,1
12/23/2017,1:05:56,25.3475,0,0.0575,-0.223076923,0,0,0,1
12/23/2017,1:06:26,25.33,0,0.0625,-0.207692308,0,0,0,1
12/23/2017,1:06:57,25.345,0,0.06,-0.188461538,0,0,0,1
12/23/2017,1:07:27,25.3475,0,0.0625,-0.165384615,0,0,0,1
12/23/2017,1:07:58,25.3625,0,0.06,-0.138461538,0,0,0,1
12/23/2017,1:08:29,25.33,0,0.06,-0.107692308,0,0,0,1
12/23/2017,1:08:59,25.33,0,0.06,-0.073076923,0,0,0,1
12/23/2017,1:09:30,25.33,0,0.0575,-0.034615385,0,0,0,1
12/23/2017,1:10:01,25.33,0,0.0625,-0.042307692,0,0,0,1
12/23/2017,1:10:31,25.33,0,0.0625,-0.05,0,0,0,1
12/23/2017,1:11:02,25.33,0,0.06,-0.057692308,0,0,0,1
12/23/2017,1:11:33,25.3475,0,0.0575,-0.065384615,0,0,0,1
12/23/2017,1:12:03,25.3125,0,0.06,-0.073076923,0,0,0,1
12/23/2017,1:12:34,25.38,0,0.065,-0.080769231,0,0,0,1
12/23/2017,1:13:04,25.3625,0,0.06,-0.038461538,0,0,0,1
12/23/2017,1:13:35,25.33,0,0.065,-0.042307692,0,0,0,1
12/23/2017,1:14:06,25.33,0,0.06,-0.046153846,0,0,0,1
12/23/2017,1:14:36,25.3475,0,0.06,0,0,0,0,1
12/23/2017,1:15:07,25.345,0,0.06,0,0,0,0,1
12/23/2017,1:15:38,25.3625,0,0.0575,0,0,0,0,1
12/23/2017,1:16:08,25.3475,0,0.06,0,0,0,0,1
12/23/2017,1:16:39,25.3475,0,0.0575,0,0,0,0,1
12/23/2017,1:17:10,25.33,0,0.065,0,0,0,0,1
12/23/2017,1:17:40,25.33,0,0.0625,0,0,0,0,1
12/23/2017,1:18:11,25.33,0,0.0625,0,0,0,0,1
12/23/2017,1:18:41,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:19:12,25.33,0,0.06,0,0,0,0,1
12/23/2017,1:19:43,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:20:44,25.3125,0,0.0625,0,0,0,0,1
12/23/2017,1:21:15,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:21:45,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:22:16,25.315,0,0.0625,0,0,0,0,1
12/23/2017,1:22:47,25.2975,0,0.06,0,0,0,0,1
12/23/2017,1:23:17,25.3475,0,0.055,0,0,0,0,1
12/23/2017,1:23:48,25.33,0,0.0575,0,0,0,0,1
12/23/2017,1:24:18,25.315,0,0.06,0,0,0,0,1
12/23/2017,1:24:49,25.345,0,0.06,0,0,0,0,1
12/23/2017,1:25:20,25.33,0,0.06,0,0,0,0,1
12/23/2017,1:25:50,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:26:21,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:26:52,25.3125,0,0.055,0,0,0,0,1
12/23/2017,1:27:22,25.315,0,0.055,0,0,0,0,1
12/23/2017,1:27:53,25.2975,0,0.0575,0,0,0,0,1
12/23/2017,1:28:24,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:28:54,25.28,0,0.055,0,0,0,0,1
12/23/2017,1:29:25,25.2975,0,0.06,0,0,0,0,1
12/23/2017,1:29:55,25.3125,0,0.055,0,0,0,0,1
12/23/2017,1:30:26,25.3125,0,0.0525,0,0,0,0,1
12/23/2017,1:30:57,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:31:27,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:31:58,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:32:29,25.3125,0,0.055,0,0,0,0,1
12/23/2017,1:32:59,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:33:30,25.3275,0,0.065,0,0,0,0,1
12/23/2017,1:34:00,25.31,0,0.0575,0,0,0,0,1
12/23/2017,1:34:31,25.295,0,0.06,0,0,0,0,1
12/23/2017,1:35:02,25.295,0,0.065,0,0,0,0,1
12/23/2017,1:35:32,25.295,0,0.0625,0,0,0,0,1
12/23/2017,1:36:03,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:36:34,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:37:04,25.295,0,0.065,0,0,0,0,1
12/23/2017,1:37:35,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:38:06,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:38:36,25.3125,0,0.0575,0,0,0,0,1
12/23/2017,1:39:07,25.2975,0,0.06,0,0,0,0,1
12/23/2017,1:39:37,25.31,0,0.055,0,0,0,0,1
12/23/2017,1:40:08,25.295,0,0.0575,0,0,0,0,1
12/23/2017,1:40:39,25.295,0,0.06,0,0,0,0,1
12/23/2017,1:41:09,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:41:40,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:42:11,25.3125,0,0.1025,0,0,0,0,1
12/23/2017,1:42:41,25.33,0,0.06,0,0,0,0,1
12/23/2017,1:43:12,25.295,0,0.06,0,0,0,0,1
12/23/2017,1:43:43,25.28,0,0.0625,0,0,0,0,1
12/23/2017,1:44:13,25.31,0,0.06,0,0,0,0,1
12/23/2017,1:44:44,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:45:14,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:45:45,25.3125,0,0.0625,0,0,0,0,1
12/23/2017,1:46:16,25.28,0,0.0625,0,0,0,0,1
12/23/2017,1:46:46,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:47:17,25.2975,0,0.06,0,0,0,0,1
12/23/2017,1:47:48,25.3125,0,0.0625,0,0,0,0,1
12/23/2017,1:48:18,25.315,0,0.0575,0,0,0,0,1
12/23/2017,1:48:49,25.2975,0,0.0575,0,0,0,0,1
12/23/2017,1:49:20,25.33,0,0.06,0,0,0,0,1
12/23/2017,1:49:50,25.2975,0,0.06,0,0,0,0,1
12/23/2017,1:50:21,25.2975,0,0.0575,0,0,0,0,1
12/23/2017,1:50:51,25.295,0,0.0575,0,0,0,0,1
12/23/2017,1:51:22,25.3125,0,0.06,0,0,0,0,1
12/23/2017,1:51:53,25.295,0,0.0575,0,0,0,0,1
12/23/2017,1:52:23,25.28,0,0.06,0,0,0,0,1
12/23/2017,1:52:54,25.2975,0,0.06,0,0,0,0,1
12/23/2017,1:53:25,25.2975,0,0.06,0,0,0,0,1
12/23/2017,1:53:55,25.2975,0,0.055,0,0,0,0,1
12/23/2017,1:54:26,25.2975,0,0.06,0,0,0,0,1
12/23/2017,1:54:57,25.28,0,0.0525,-0.046153846,0,0,0,1
12/23/2017,1:55:27,25.2975,0,0.0575,-0.042307692,0,0,0,1
12/23/2017,1:55:58,25.2975,0,0.0575,-0.084615385,0,0,0,1
12/23/2017,1:56:28,25.31,0,0.06,-0.123076923,0,0,0,1
12/23/2017,1:56:59,25.3125,0,0.06,-0.111538462,0,0,0,1
12/23/2017,1:57:30,25.295,0,0.06,-0.146153846,0,0,0,1
12/23/2017,1:58:00,25.28,0,0.0575,-0.176923077,0,0,0,1
12/23/2017,1:58:31,25.28,0,0.06,-0.203846154,0,0,0,1
12/23/2017,1:59:02,25.28,0,0.0575,-0.180769231,0,0,0,1
12/23/2017,1:59:32,25.295,0,0.06,-0.157692308,0,0,0,1
12/23/2017,2:00:03,25.2975,0,0.0625,-0.180769231,0,0,0,1
12/23/2017,2:00:34,25.2975,0,0.0575,-0.2,0,0,0,1
12/23/2017,2:01:04,25.295,0,0.0625,-0.215384615,0,0,0,1
12/23/2017,2:01:35,25.28,0,0.0625,-0.226923077,0,0,0,1
12/23/2017,2:02:36,25.28,0,0.0575,-0.234615385,0,0,0,1
12/23/2017,2:03:07,25.28,0,0.06,-0.238461538,0,0,0,1
12/23/2017,2:03:37,25.28,0,0.065,-0.238461538,0,0,0,1
12/23/2017,2:04:08,25.28,0,0.06,-0.188461538,0,0,0,1
12/23/2017,2:04:39,25.28,0,0.0625,-0.138461538,0,0,0,1
12/23/2017,2:05:09,25.265,0,0.065,-0.134615385,0,0,0,1
12/23/2017,2:05:40,25.295,0,0.06,-0.080769231,0,0,0,1
12/23/2017,2:06:10,25.28,0,0.06,-0.073076923,0,0,0,1
12/23/2017,2:06:41,25.28,0,0.0625,-0.061538462,0,0,0,1
12/23/2017,2:07:12,25.295,0,0.0575,1.23E-17,0,0,0,1
12/23/2017,2:07:42,25.28,0,0.06,0.061538462,0,0,0,1
12/23/2017,2:08:13,25.28,0,0.06,0.026923077,0,0,0,1
12/23/2017,2:08:44,25.295,0,0.065,0.088461538,0,0,0,1
12/23/2017,2:09:14,25.295,0,0.0575,0.053846154,0,0,0,1
12/23/2017,2:09:45,25.295,0,0.065,0.019230769,0,0,0,1
12/23/2017,2:10:16,25.28,0,0.0625,0.034615385,0,0,0,1
12/23/2017,2:10:46,25.28,0,0.0575,0.003846154,0,0,0,1
12/23/2017,2:11:17,25.28,0,0.06,-0.026923077,0,0,0,1
12/23/2017,2:11:47,25.28,0,0.06,-0.057692308,0,0,0,1
12/23/2017,2:12:18,25.28,0,0.06,-0.038461538,0,0,0,1
12/23/2017,2:12:49,25.295,0,0.0575,-0.015384615,0,0,0,1
12/23/2017,2:13:19,25.28,0,0.0625,-0.038461538,0,0,0,1
12/23/2017,2:13:50,25.28,0,0.06,-0.061538462,0,0,0,1
12/23/2017,2:14:21,25.28,0,0.0625,-0.038461538,0,0,0,1
12/23/2017,2:14:51,25.28,0,0.06,-0.019230769,0,0,0,1
12/23/2017,2:15:22,25.28,0,0.06,-0.05,0,0,0,1
12/23/2017,2:15:53,25.28,0,0.0625,-0.080769231,0,0,0,1
12/23/2017,2:16:23,25.31,0,0.0575,-0.111538462,0,0,0,1
12/23/2017,2:16:54,25.28,0,0.0575,-0.092307692,0,0,0,1
12/23/2017,2:17:55,25.295,0,0.06,-0.069230769,0,0,0,1
12/23/2017,2:18:26,25.265,0,0.0575,-0.092307692,0,0,0,1
12/23/2017,2:18:56,25.28,0,0.065,-0.065384615,0,0,0,1
12/23/2017,2:19:27,25.28,0,0.06,-0.084615385,0,0,0,1
12/23/2017,2:19:58,25.265,0,0.06,-0.103846154,0,0,0,1
12/23/2017,2:20:28,25.28,0,0.0575,-0.073076923,0,0,0,1
12/23/2017,2:20:59,25.28,0,0.06,-0.038461538,0,0,0,1
12/23/2017,2:21:30,25.25,0,0.065,-0.05,0,0,0,1
12/23/2017,2:22:00,25.265,0,0.06,-0.011538462,0,0,0,1
12/23/2017,2:22:31,25.28,0,0.06,-0.019230769,0,0,0,1
12/23/2017,2:23:01,25.265,0,0.06,-0.026923077,0,0,0,1
12/23/2017,2:23:32,25.28,0,0.06,-0.034615385,0,0,0,1
12/23/2017,2:24:03,25.28,0,0.06,-0.042307692,0,0,0,1
12/23/2017,2:24:33,25.265,0,0.0625,-0.05,0,0,0,1
12/23/2017,2:25:04,25.265,0,0.0625,-0.057692308,0,0,0,1
12/23/2017,2:25:35,25.265,0,0.065,-0.065384615,0,0,0,1
12/23/2017,2:26:05,25.28,0,0.065,-0.073076923,0,0,0,1
12/23/2017,2:26:36,25.28,0,0.0625,-0.080769231,0,0,0,1
12/23/2017,2:27:07,25.265,0,0.0625,-0.088461538,0,0,0,1
12/23/2017,2:27:37,25.265,0,0.06,-0.046153846,0,0,0,1
12/23/2017,2:28:08,25.265,0,0.0575,0,0,0,0,1
12/23/2017,2:28:38,25.28,0,0.06,0,0,0,0,1
12/23/2017,2:29:09,25.265,0,0.06,0,0,0,0,1
12/23/2017,2:29:40,25.28,0,0.06,0,0,0,0,1
12/23/2017,2:30:10,25.28,0,0.06,0,0,0,0,1
12/23/2017,2:30:41,25.28,0,0.06,0,0,0,0,1
12/23/2017,2:31:12,25.265,0,0.06,0,0,0,0,1
12/23/2017,2:31:42,25.28,0,0.055,0,0,0,0,1
12/23/2017,2:32:13,25.265,0,0.0525,0,0,0,0,1
12/23/2017,2:32:44,25.28,0,0.0575,0,0,0,0,1
12/23/2017,2:33:14,25.25,0,0.0575,0,0,0,0,1
12/23/2017,2:33:45,25.25,0,0.0575,0,0,0,0,1
12/23/2017,2:34:15,25.28,0,0.0625,0,0,0,0,1
12/23/2017,2:34:46,25.235,0,0.0575,0,0,0,0,1
12/23/2017,2:35:17,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:35:47,25.265,0,0.0625,0,0,0,0,1
12/23/2017,2:36:18,25.265,0,0.0575,0,0,0,0,1
12/23/2017,2:36:49,25.265,0,0.06,0,0,0,0,1
12/23/2017,2:37:19,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:37:50,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:38:21,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:38:51,25.28,0,0.0575,0,0,0,0,1
12/23/2017,2:39:22,25.265,0,0.0575,0,0,0,0,1
12/23/2017,2:39:52,25.25,0,0.0575,0,0,0,0,1
12/23/2017,2:40:23,25.25,0,0.0625,0,0,0,0,1
12/23/2017,2:40:54,25.235,0,0.0625,0,0,0,0,1
12/23/2017,2:41:24,25.235,0,0.06,0,0,0,0,1
12/23/2017,2:41:55,25.265,0,0.06,0,0,0,0,1
12/23/2017,2:42:26,25.235,0,0.0625,0,0,0,0,1
12/23/2017,2:42:56,25.235,0,0.0625,0,0,0,0,1
12/23/2017,2:43:27,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:43:58,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:44:28,25.235,0,0.0575,0,0,0,0,1
12/23/2017,2:44:59,25.25,0,0.0575,0,0,0,0,1
12/23/2017,2:45:29,25.235,0,0.06,0,0,0,0,1
12/23/2017,2:46:00,25.265,0,0.055,0,0,0,0,1
12/23/2017,2:46:31,25.265,0,0.055,0,0,0,0,1
12/23/2017,2:47:01,25.235,0,0.0575,0,0,0,0,1
12/23/2017,2:47:32,25.235,0,0.0625,0,0,0,0,1
12/23/2017,2:48:03,25.235,0,0.06,0,0,0,0,1
12/23/2017,2:48:33,25.235,0,0.0625,0,0,0,0,1
12/23/2017,2:49:04,25.235,0,0.0575,0,0,0,0,1
12/23/2017,2:49:34,25.22,0,0.065,0,0,0,0,1
12/23/2017,2:50:05,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:50:36,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:51:06,25.25,0,0.0625,0,0,0,0,1
12/23/2017,2:51:37,25.25,0,0.0575,0,0,0,0,1
12/23/2017,2:52:08,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:52:38,25.235,0,0.06,0,0,0,0,1
12/23/2017,2:53:09,25.235,0,0.06,0,0,0,0,1
12/23/2017,2:53:40,25.22,0,0.0625,0,0,0,0,1
12/23/2017,2:54:10,25.22,0,0.0625,0,0,0,0,1
12/23/2017,2:54:41,25.22,0,0.06,0,0,0,0,1
12/23/2017,2:55:11,25.22,0,0.0575,0,0,0,0,1
12/23/2017,2:55:42,25.22,0,0.0625,0,0,0,0,1
12/23/2017,2:56:13,25.22,0,0.0575,0,0,0,0,1
12/23/2017,2:56:43,25.2025,0,0.0575,0,0,0,0,1
12/23/2017,2:57:14,25.235,0,0.065,0,0,0,0,1
12/23/2017,2:57:45,25.25,0,0.0575,0,0,0,0,1
12/23/2017,2:58:15,25.25,0,0.06,0,0,0,0,1
12/23/2017,2:58:46,25.22,0,0.0575,0,0,0,0,1
12/23/2017,2:59:17,25.22,0,0.0575,0,0,0,0,1
12/23/2017,2:59:47,25.22,0,0.06,0,0,0,0,1
12/23/2017,3:00:18,25.235,0,0.0625,0,0,0,0,1
12/23/2017,3:00:48,25.22,0,0.06,0,0,0,0,1
12/23/2017,3:01:19,25.235,0,0.0575,0,0,0,0,1
12/23/2017,3:01:50,25.22,0,0.0575,0,0,0,0,1
12/23/2017,3:02:20,25.235,0,0.06,0,0,0,0,1
12/23/2017,3:02:51,25.22,0,0.0625,0,0,0,0,1
12/23/2017,3:03:22,25.235,0,0.0575,0,0,0,0,1
12/23/2017,3:03:52,25.22,0,0.0625,0,0,0,0,1
12/23/2017,3:04:23,25.22,0,0.06,0,0,0,0,1
12/23/2017,3:04:54,25.22,0,0.0625,0,0,0,0,1
12/23/2017,3:05:24,25.22,0,0.0625,0,0,0,0,1
12/23/2017,3:05:55,25.22,0,0.0575,0,0,0,0,1
12/23/2017,3:06:25,25.22,0,0.0575,0,0,0,0,1
12/23/2017,3:06:56,25.235,0,0.0575,0,0,0,0,1
12/23/2017,3:07:27,25.235,0,0.06,0,0,0,0,1
12/23/2017,3:07:57,25.22,0,0.0575,0,0,0,0,1
12/23/2017,3:08:28,25.22,0,0.0625,0,0,0,0,1
12/23/2017,3:08:59,25.22,0,0.06,0,0,0,0,1
12/23/2017,3:09:29,25.22,0,0.06,-0.046153846,0,0,0,1
12/23/2017,3:10:00,25.22,0,0.0625,-0.042307692,0,0,0,1
12/23/2017,3:10:31,25.22,0,0.0625,-0.038461538,0,0,0,1
12/23/2017,3:11:01,25.22,0,0.06,-0.034615385,0,0,0,1
12/23/2017,3:11:32,25.22,0,0.06,-0.030769231,0,0,0,1
12/23/2017,3:12:02,25.22,0,0.0575,-0.026923077,0,0,0,1
12/23/2017,3:12:33,25.205,0,0.06,-0.023076923,0,0,0,1
12/23/2017,3:13:04,25.2025,0,0.0575,-0.019230769,0,0,0,1
12/23/2017,3:14:05,25.2025,0,0.0575,-0.015384615,0,0,0,1
12/23/2017,3:14:36,25.2025,0,0.0625,-0.011538462,0,0,0,1
12/23/2017,3:15:06,25.1875,0,0.0625,-0.007692308,0,0,0,1
12/23/2017,3:15:37,25.22,0,0.065,-0.003846154,0,0,0,1
12/23/2017,3:16:07,25.22,0,0.06,7.70E-19,0,0,0,1
12/23/2017,3:16:38,25.2025,0,0.06,0.003846154,0,0,0,1
12/23/2017,3:17:09,25.2025,0,0.0625,0.007692308,0,0,0,1
12/23/2017,3:17:39,25.2025,0,0.0575,-0.034615385,0,0,0,1
12/23/2017,3:18:10,25.22,0,0.06,-0.026923077,0,0,0,1
12/23/2017,3:18:41,25.22,0,0.06,-0.065384615,0,0,0,1
12/23/2017,3:19:11,25.205,0,0.0575,-0.053846154,0,0,0,1
12/23/2017,3:19:42,25.22,0,0.065,-0.042307692,0,0,0,1
12/23/2017,3:20:13,25.205,0,0.0575,-0.076923077,0,0,0,1
12/23/2017,3:20:43,25.205,0,0.0575,-0.061538462,0,0,0,1
12/23/2017,3:21:14,25.22,0,0.0575,-0.046153846,0,0,0,1
12/23/2017,3:21:44,25.205,0,0.06,-0.030769231,0,0,0,1
12/23/2017,3:22:15,25.1725,0,0.0575,-0.015384615,0,0,0,1
12/23/2017,3:22:46,25.1875,0,0.06,-0.096153846,0,0,0,1
12/23/2017,3:23:16,25.1725,0,0.0575,-0.080769231,0,0,0,1
12/23/2017,3:23:47,25.1725,0,0.06,-0.065384615,0,0,0,1
12/23/2017,3:24:18,25.22,0,0.0625,-0.05,0,0,0,1
12/23/2017,3:24:48,25.1875,0,0.0625,-0.080769231,0,0,0,1
12/23/2017,3:25:19,25.22,0,0.065,-0.061538462,0,0,0,1
12/23/2017,3:25:50,25.2025,0,0.0625,-0.042307692,0,0,0,1
12/23/2017,3:26:20,25.2025,0,0.0625,-0.023076923,0,0,0,1
12/23/2017,3:26:51,25.2025,0,0.06,-0.05,0,0,0,1
12/23/2017,3:27:21,25.1575,0,0.0625,-0.026923077,0,0,0,1
12/23/2017,3:27:52,25.2025,0,0.065,-0.003846154,0,0,0,1
12/23/2017,3:28:23,25.1575,0,0.0575,0.019230769,0,0,0,1
12/23/2017,3:28:53,25.1725,0,0.06,0.042307692,0,0,0,1
12/23/2017,3:29:24,25.1875,0,0.0575,0.019230769,0,0,0,1
12/23/2017,3:29:55,25.1575,0,0.055,-1.23E-17,0,0,0,1
12/23/2017,3:30:25,25.2025,0,0.0625,-0.019230769,0,0,0,1
12/23/2017,3:30:56,25.2025,0,0.06,-0.038461538,0,0,0,1
12/23/2017,3:31:27,25.1875,0,0.06,-0.103846154,0,0,0,1
12/23/2017,3:31:57,25.1575,0,0.06,-0.119230769,0,0,0,1
12/23/2017,3:32:28,25.1725,0,0.06,-0.084615385,0,0,0,1
12/23/2017,3:32:58,25.1875,0,0.055,-0.1,0,0,0,1
12/23/2017,3:33:29,25.205,0,0.06,-0.069230769,0,0,0,1
12/23/2017,3:34:00,25.205,0,0.0575,-0.038461538,0,0,0,1
12/23/2017,3:34:30,25.1875,0,0.0575,-0.007692308,0,0,0,1
12/23/2017,3:35:01,25.1875,0,0.0575,0.023076923,0,0,0,1
12/23/2017,3:35:32,25.1875,0,0.0575,-0.042307692,0,0,0,1
12/23/2017,3:36:02,25.1725,0,0.0575,-0.057692308,0,0,0,1
12/23/2017,3:36:33,25.1725,0,0.06,-0.069230769,0,0,0,1
12/23/2017,3:37:04,25.1725,0,0.06,-0.030769231,0,0,0,1
12/23/2017,3:37:34,25.1875,0,0.0625,-0.042307692,0,0,0,1
12/23/2017,3:38:05,25.1725,0,0.065,-0.007692308,0,0,0,1
12/23/2017,3:38:35,25.1725,0,0.0625,-0.019230769,0,0,0,1
12/23/2017,3:39:06,25.1575,0,0.0625,-0.026923077,0,0,0,1
12/23/2017,3:39:37,25.1575,0,0.06,-0.034615385,0,0,0,1
12/23/2017,3:40:07,25.1575,0,0.06,0.003846154,0,0,0,1
12/23/2017,3:40:38,25.1575,0,0.0575,0.042307692,0,0,0,1
12/23/2017,3:41:09,25.1875,0,0.0625,0.034615385,0,0,0,1
12/23/2017,3:41:39,25.1725,0,0.06,0.030769231,0,0,0,1
12/23/2017,3:42:10,25.1725,0,0.06,-0.019230769,0,0,0,1
12/23/2017,3:42:40,25.1875,0,0.065,-0.069230769,0,0,0,1
12/23/2017,3:43:11,25.1575,0,0.0625,-0.069230769,0,0,0,1
12/23/2017,3:43:42,25.1575,0,0.0625,-0.115384615,0,0,0,1
12/23/2017,3:44:12,25.1725,0,0.0625,-0.161538462,0,0,0,1
12/23/2017,3:44:43,25.1725,0,0.0625,-0.207692308,0,0,0,1
12/23/2017,3:45:14,25.1725,0,0.0625,-0.203846154,0,0,0,1
12/23/2017,3:45:44,25.1725,0,0.06,-0.196153846,0,0,0,1
12/23/2017,3:46:15,25.1725,0,0.0625,-0.184615385,0,0,0,1
12/23/2017,3:46:46,25.1725,0,0.0625,-0.169230769,0,0,0,1
12/23/2017,3:47:16,25.1425,0,0.06,-0.103846154,0,0,0,1
12/23/2017,3:47:47,25.1575,0,0.06,-0.084615385,0,0,0,1
12/23/2017,3:48:17,25.1575,0,0.0625,-0.111538462,0,0,0,1
12/23/2017,3:48:48,25.1575,0,0.0625,-0.138461538,0,0,0,1
12/23/2017,3:49:19,25.1725,0,0.06,-0.165384615,0,0,0,1
12/23/2017,3:49:49,25.1425,0,0.065,-0.142307692,0,0,0,1
12/23/2017,3:50:20,25.1425,0,0.0625,-0.069230769,0,0,0,1
12/23/2017,3:50:51,25.1575,0,0.06,-0.042307692,0,0,0,1
12/23/2017,3:51:21,25.1575,0,0.0625,-0.061538462,0,0,0,1
12/23/2017,3:51:52,25.1575,0,0.06,-0.080769231,0,0,0,1
12/23/2017,3:52:23,25.1425,0,0.065,-0.05,0,0,0,1
12/23/2017,3:52:53,25.1575,0,0.065,-0.015384615,0,0,0,1
12/23/2017,3:53:24,25.1725,0,0.06,0.023076923,0,0,0,1
12/23/2017,3:53:54,25.1425,0,0.0625,0.015384615,0,0,0,1
12/23/2017,3:54:25,25.1725,0,0.0625,0.007692308,0,0,0,1
12/23/2017,3:54:56,25.1575,0,0.0625,3.08E-18,0,0,0,1
12/23/2017,3:55:26,25.1425,0,0.0625,-0.007692308,0,0,0,1
12/23/2017,3:55:57,25.1575,0,0.0575,-0.015384615,0,0,0,1
12/23/2017,3:56:28,25.1575,0,0.0575,-0.023076923,0,0,0,1
12/23/2017,3:56:58,25.1725,0,0.0625,-0.030769231,0,0,0,1
12/23/2017,3:57:29,25.1725,0,0.06,-0.038461538,0,0,0,1
12/23/2017,3:58:00,25.1425,0,0.0575,-0.046153846,0,0,0,1
12/23/2017,3:58:30,25.1425,0,0.0625,-0.053846154,0,0,0,1
12/23/2017,3:59:01,25.1425,0,0.065,-0.061538462,0,0,0,1
12/23/2017,3:59:31,25.1575,0,0.055,-0.069230769,0,0,0,1
12/23/2017,4:00:02,25.1725,0,0.0625,-0.026923077,0,0,0,1
12/23/2017,4:00:33,25.1725,0,0.0575,-0.030769231,0,0,0,1
12/23/2017,4:01:03,25.1575,0,0.06,-0.034615385,0,0,0,1
12/23/2017,4:01:34,25.1575,0,0.0675,-0.038461538,0,0,0,1
12/23/2017,4:02:05,25.1575,0,0.0625,-0.042307692,0,0,0,1
12/23/2017,4:02:35,25.1575,0,0.0625,-0.046153846,0,0,0,1
12/23/2017,4:03:06,25.1575,0,0.06,0,0,0,0,1
12/23/2017,4:03:37,25.1575,0,0.0625,0,0,0,0,1
12/23/2017,4:04:07,25.1575,0,0.065,0,0,0,0,1
12/23/2017,4:04:38,25.16,0,0.0625,0,0,0,0,1
12/23/2017,4:05:08,25.1575,0,0.06,0,0,0,0,1
12/23/2017,4:05:39,25.1575,0,0.0625,0,0,0,0,1
12/23/2017,4:06:10,25.1425,0,0.06,0,0,0,0,1
12/23/2017,4:06:40,25.1425,0,0.065,0,0,0,0,1
12/23/2017,4:07:11,25.1575,0,0.065,0,0,0,0,1
12/23/2017,4:07:42,25.1425,0,0.065,0,0,0,0,1
12/23/2017,4:08:12,25.1425,0,0.06,0,0,0,0,1
12/23/2017,4:08:43,25.1575,0,0.0625,0,0,0,0,1
12/23/2017,4:09:13,25.1575,0,0.06,0,0,0,0,1
12/23/2017,4:09:44,25.1575,0,0.0575,0,0,0,0,1
12/23/2017,4:10:15,25.1575,0,0.0575,0,0,0,0,1
12/23/2017,4:11:16,25.1425,0,0.06,0,0,0,0,1
12/23/2017,4:11:47,25.1425,0,0.0625,0,0,0,0,1
12/23/2017,4:12:17,25.1425,0,0.06,0,0,0,0,1
12/23/2017,4:12:48,25.1425,0,0.0625,0,0,0,0,1
12/23/2017,4:13:19,25.1575,0,0.0575,0,0,0,0,1
12/23/2017,4:13:49,25.1575,0,0.0625,0,0,0,0,1
12/23/2017,4:14:20,25.175,0,0.0575,0,0,0,0,1
12/23/2017,4:14:50,25.1575,0,0.0625,0,0,0,0,1
12/23/2017,4:15:21,25.1425,0,0.0625,0,0,0,0,1
